loss,penalty,learning_rate,alpha,max_iter,early_stopping,R_sq,RMSE
squared_epsilon_insensitive,,invscaling,0.001,5000,True,0.472205060868303,80.7504641531206
squared_epsilon_insensitive,l1,invscaling,0.0001,3500,False,0.47218083915488,80.7523170433405
squared_error,l1,adaptive,0.005,2000,True,0.472011726056143,80.7652525162136
squared_error,,invscaling,0.01,3000,True,0.471952197930527,80.769805333793
epsilon_insensitive,l1,optimal,0.005,2000,True,0.471930064147802,80.7714980996577
squared_epsilon_insensitive,elasticnet,invscaling,0.01,4000,False,0.471835973964189,80.7786936111539
epsilon_insensitive,elasticnet,optimal,0.0001,2500,False,0.471830437664454,80.7791169776329
epsilon_insensitive,,optimal,0.0005,1500,False,0.471794932058763,80.7818320747156
huber,l2,optimal,0.0001,3500,False,0.471704189905427,80.7887706701966
squared_error,,invscaling,0.005,2000,False,0.471640496810095,80.7936406045097
huber,,optimal,0.0005,3500,False,0.471560683354354,80.7997426771658
squared_error,,invscaling,0.05,3500,False,0.471340901215212,80.816543560118
squared_error,elasticnet,invscaling,0.005,500,False,0.471107557758287,80.8343772938335
squared_epsilon_insensitive,l2,invscaling,0.0005,500,False,0.470866216010954,80.8528181745111
squared_error,l1,invscaling,0.01,3000,False,0.470614642722686,80.8720363692705
squared_error,,invscaling,0.0001,4000,True,0.470540473552274,80.8777014312952
squared_error,elasticnet,invscaling,0.0001,1500,False,0.47036801831701,80.8908720767841
squared_error,l1,invscaling,0.0001,4000,False,0.469991515540154,80.9196186672357
squared_error,l1,invscaling,0.0005,3500,True,0.469951941114895,80.9226396449362
squared_error,,invscaling,0.0001,3500,False,0.469918002573002,80.9252303085455
squared_error,l2,invscaling,0.1,2500,False,0.469773389343987,80.9362682808371
huber,elasticnet,optimal,0.0001,3500,False,0.469667349103949,80.9443611151859
squared_epsilon_insensitive,l1,invscaling,0.01,3000,False,0.469372345496006,80.9668710989948
squared_epsilon_insensitive,l2,invscaling,0.001,3500,False,0.469262492517759,80.9752517323439
epsilon_insensitive,l1,optimal,0.005,3000,False,0.469246186766356,80.9764956167169
squared_epsilon_insensitive,l2,invscaling,0.0001,3000,False,0.468937211515251,81.0000621858394
squared_error,,adaptive,0.05,1000,False,0.468931308494609,81.0005123620904
squared_error,l2,invscaling,0.0005,500,False,0.468744262249401,81.0147755902898
squared_error,elasticnet,invscaling,0.005,1500,False,0.468741345190419,81.0149980109976
squared_error,,invscaling,0.1,500,True,0.468543140593767,81.0301093390019
squared_epsilon_insensitive,,invscaling,0.0001,500,True,0.468424676261822,81.0391398395346
squared_error,elasticnet,adaptive,0.0001,2500,False,0.468382925875578,81.0423222191586
squared_error,l1,invscaling,0.005,4000,False,0.468307402257802,81.0480786106486
epsilon_insensitive,,optimal,0.005,3500,False,0.468173289783562,81.0582996228102
squared_epsilon_insensitive,l1,invscaling,0.05,500,True,0.468094625716609,81.0642941879725
squared_error,l2,invscaling,0.0001,2500,False,0.467961380388869,81.074447086024
squared_epsilon_insensitive,,invscaling,0.005,3500,False,0.467837642526543,81.0838744049983
squared_error,,invscaling,0.0005,5000,False,0.46774833390574,81.0906779538549
squared_error,elasticnet,invscaling,0.1,1000,True,0.467729825255842,81.0920878751535
squared_error,l1,invscaling,0.0001,4000,True,0.467625411353303,81.1000412854317
squared_error,l1,adaptive,0.1,1500,True,0.467583267499898,81.1032512438757
squared_epsilon_insensitive,elasticnet,invscaling,0.01,500,True,0.466970387100552,81.149917974585
huber,,optimal,0.0001,500,False,0.466919680342684,81.1537777520589
epsilon_insensitive,l2,optimal,0.001,3000,False,0.466839399896931,81.1598882910744
squared_error,,adaptive,0.0001,3000,False,0.46683528863683,81.1602012068893
squared_error,l1,adaptive,0.001,1500,True,0.466814010243361,81.1618207265502
squared_error,elasticnet,invscaling,0.05,3500,False,0.466798174467884,81.1630259821759
squared_error,elasticnet,invscaling,0.01,1000,False,0.466713394283046,81.1694782695773
squared_error,l1,invscaling,0.0005,3000,False,0.466630367901671,81.1757965848166
squared_error,,adaptive,0.0001,1000,False,0.466327100040849,81.1988711191679
squared_error,elasticnet,adaptive,0.05,3000,True,0.466151528714562,81.2122266981795
epsilon_insensitive,elasticnet,optimal,0.001,2000,False,0.465908529928795,81.230707810658
epsilon_insensitive,l2,optimal,0.0005,4500,False,0.465890101151372,81.2321092276483
squared_epsilon_insensitive,elasticnet,invscaling,0.0005,2500,False,0.465812571871619,81.2380046795095
huber,,optimal,0.0005,1500,True,0.4658111516109,81.2381126744417
huber,l1,optimal,0.0005,3000,True,0.465762216996797,81.2418335164897
squared_epsilon_insensitive,l1,invscaling,0.01,4000,True,0.465727014562936,81.2445100991386
squared_epsilon_insensitive,l1,invscaling,0.0005,3000,False,0.465671852279534,81.2487041320954
squared_error,l1,adaptive,0.001,3500,False,0.465645515219629,81.2507064836741
squared_error,l2,invscaling,0.05,3000,True,0.46559917715202,81.2542293502523
squared_error,l2,invscaling,0.0001,1500,False,0.465545496428055,81.2583102537053
epsilon_insensitive,l1,optimal,0.005,4500,False,0.465495031279374,81.2621465165534
squared_error,elasticnet,invscaling,0.001,4000,False,0.46526824703786,81.2793839801455
squared_error,elasticnet,invscaling,0.1,2500,True,0.465237911986939,81.2816894157877
squared_epsilon_insensitive,,invscaling,0.005,2000,False,0.465220205397602,81.2830350698777
squared_error,l1,adaptive,0.01,1500,True,0.465216272917203,81.2833339249931
squared_epsilon_insensitive,l1,invscaling,0.01,500,False,0.465035306839388,81.2970855419594
epsilon_insensitive,l1,optimal,0.001,4500,False,0.465033269422104,81.2972403521101
epsilon_insensitive,l2,optimal,0.0005,500,False,0.464954591124356,81.3032183811678
squared_error,l1,invscaling,0.0005,1500,False,0.464881587351324,81.3087648629737
squared_epsilon_insensitive,l2,invscaling,0.1,5000,False,0.464825927983867,81.3129933445955
squared_epsilon_insensitive,l1,invscaling,0.1,2000,False,0.464706609150212,81.322057340136
squared_error,,adaptive,0.0005,2000,True,0.464675603634168,81.3244124932968
squared_error,elasticnet,invscaling,0.005,3500,True,0.464481055883227,81.3391886219897
squared_epsilon_insensitive,elasticnet,invscaling,0.05,4000,False,0.464445816770538,81.3418647865899
squared_epsilon_insensitive,l1,invscaling,0.05,2500,False,0.464438505494904,81.3424200159046
squared_error,l1,invscaling,0.05,4500,True,0.464352170555754,81.3489761350008
squared_epsilon_insensitive,elasticnet,invscaling,0.05,4000,True,0.464216437586665,81.3592823829232
squared_error,l2,adaptive,0.001,4500,False,0.464150675930557,81.3642752171207
epsilon_insensitive,l1,optimal,0.0001,3500,False,0.463905018740758,81.3829235833797
squared_epsilon_insensitive,l2,invscaling,0.0005,1500,True,0.463878361740957,81.3849469166377
squared_error,l2,invscaling,0.005,4500,True,0.463846106580407,81.3873950971057
squared_error,,invscaling,0.001,3500,True,0.463823335090929,81.3891234185409
squared_error,l2,adaptive,0.001,4000,False,0.463708840641246,81.3978128170996
squared_error,elasticnet,invscaling,0.05,2000,True,0.463620653338458,81.404505038636
squared_error,,adaptive,0.005,4000,False,0.463606780015562,81.4055577858084
squared_error,,invscaling,0.005,4000,False,0.463426527664623,81.4192346091607
squared_epsilon_insensitive,,invscaling,0.1,1500,False,0.463355690421026,81.4246088254719
squared_error,l2,invscaling,0.001,500,False,0.463056644799064,81.4472926414364
squared_error,l1,invscaling,0.1,1500,False,0.463006757875087,81.4510761508933
squared_error,l1,invscaling,0.0005,5000,True,0.462936243314775,81.4564237957368
squared_error,l1,invscaling,0.01,4000,True,0.462830836037368,81.4644169608913
epsilon_insensitive,l1,optimal,0.0001,2000,False,0.462794488991307,81.4671730208328
squared_epsilon_insensitive,,invscaling,0.005,2000,True,0.462736798235369,81.4715473026718
squared_epsilon_insensitive,l1,invscaling,0.05,500,False,0.462654151626506,81.4778134010714
squared_error,,invscaling,0.001,4000,True,0.462629788503304,81.4796604717356
epsilon_insensitive,l1,optimal,0.005,4500,True,0.462603493827582,81.4816539345252
huber,l1,optimal,0.0005,2500,False,0.462599773600605,81.4819359699674
epsilon_insensitive,l1,optimal,0.0005,4500,False,0.462454957249814,81.4929139349942
squared_error,,invscaling,0.0001,2500,True,0.462444321832055,81.4937201064108
squared_error,l1,invscaling,0.01,4500,False,0.462352422082346,81.5006858336127
epsilon_insensitive,elasticnet,optimal,0.001,5000,False,0.462298319199477,81.5047863925265
squared_error,l1,invscaling,0.0001,2000,False,0.462059377800135,81.5228937421513
squared_error,,invscaling,0.0005,4500,False,0.461888796787665,81.5358181755702
squared_error,,invscaling,0.1,1000,False,0.461769727293273,81.544838515226
epsilon_insensitive,,optimal,0.005,1000,False,0.46174816777737,81.5464716913282
squared_error,elasticnet,invscaling,0.01,1500,False,0.461698808159409,81.5502106571551
squared_error,elasticnet,adaptive,0.005,3500,False,0.461593933769331,81.5581542695904
epsilon_insensitive,,optimal,0.001,1500,True,0.461462392310091,81.5681166605298
epsilon_insensitive,elasticnet,optimal,0.001,4000,False,0.461218437156418,81.5865895667163
squared_epsilon_insensitive,,invscaling,0.0005,1000,False,0.461137124071513,81.5927458714764
squared_epsilon_insensitive,l1,invscaling,0.05,5000,True,0.461049379741527,81.5993885719853
squared_error,,invscaling,0.0001,1500,True,0.460912348669074,81.6097614527734
squared_error,l2,invscaling,0.005,1000,True,0.460722236493015,81.6241502462074
squared_error,l2,invscaling,0.05,500,True,0.460585764695941,81.6344776605444
squared_error,l2,adaptive,0.0005,500,True,0.460204529081707,81.6633204970974
squared_epsilon_insensitive,l1,invscaling,0.005,3500,False,0.460015209005481,81.6776399491243
squared_error,l1,invscaling,0.05,5000,False,0.460001060777725,81.6787099665604
squared_error,l1,invscaling,0.1,3500,True,0.459917862091767,81.6850019230025
squared_error,l1,invscaling,0.0005,5000,False,0.459904630250177,81.6860025452319
squared_epsilon_insensitive,l1,invscaling,0.05,5000,False,0.459723128900589,81.6997268568524
squared_error,,invscaling,0.001,4500,False,0.459716186477044,81.7002517657608
squared_error,elasticnet,invscaling,0.0001,5000,True,0.459690184746862,81.7022176976382
squared_epsilon_insensitive,,invscaling,0.0005,2500,False,0.459675962444372,81.7032929936765
epsilon_insensitive,elasticnet,optimal,0.001,1000,True,0.459575916169659,81.7108567250522
epsilon_insensitive,l1,optimal,0.001,1500,True,0.459570947042189,81.7112323844108
squared_error,,invscaling,0.0005,1000,False,0.459515918850534,81.7153923262915
squared_error,l2,invscaling,0.01,5000,True,0.459394854961059,81.7245435942538
squared_error,l1,invscaling,0.01,2500,False,0.459381891763755,81.7255234268008
epsilon_insensitive,,optimal,0.001,2000,True,0.459302110111605,81.7315535214702
squared_epsilon_insensitive,l2,invscaling,0.05,3500,False,0.459262563635464,81.7345423770709
epsilon_insensitive,,optimal,0.0001,4500,False,0.459225955280619,81.7373090770328
squared_epsilon_insensitive,elasticnet,invscaling,0.05,1500,False,0.459191815401163,81.7398891359922
epsilon_insensitive,l1,optimal,0.0005,4000,False,0.459135392575962,81.7441530093222
squared_epsilon_insensitive,,invscaling,0.05,4000,True,0.458879753719696,81.7634688536633
squared_epsilon_insensitive,l1,invscaling,0.0001,2500,False,0.458842866503319,81.7662556421734
squared_error,elasticnet,invscaling,0.0001,4000,False,0.45882744173493,81.7674209382492
squared_error,elasticnet,invscaling,0.1,3500,False,0.458770922800262,81.771690636329
squared_error,elasticnet,adaptive,0.005,3000,False,0.45850581117153,81.7917154030383
squared_error,,invscaling,0.005,2000,True,0.458431854263409,81.7973007407722
squared_error,elasticnet,invscaling,0.0001,3500,True,0.458130073371393,81.8200877387843
huber,l2,optimal,0.0001,500,False,0.458094671191873,81.8227604854919
epsilon_insensitive,,optimal,0.0005,500,False,0.458007085043107,81.8293725730092
squared_error,l1,invscaling,0.001,1000,False,0.457986176008912,81.8309509669336
epsilon_insensitive,elasticnet,optimal,0.0001,4000,False,0.457970252463388,81.8321529928278
squared_error,elasticnet,adaptive,0.0005,4500,False,0.457928203202405,81.8353270942867
huber,elasticnet,optimal,0.0001,500,False,0.457734943744739,81.8499137612611
squared_error,elasticnet,invscaling,0.05,2500,False,0.457621236430888,81.8584948471017
squared_error,l1,invscaling,0.01,1500,False,0.457597626200835,81.8602765142616
squared_error,l1,adaptive,0.0001,2500,True,0.457408899861923,81.8745167235607
squared_epsilon_insensitive,l2,invscaling,0.001,1000,False,0.457272901538463,81.8847768433543
huber,l2,optimal,0.0001,2500,False,0.457195314681081,81.8906296517715
squared_error,l2,invscaling,0.1,3000,True,0.456986034866136,81.9064147073312
squared_epsilon_insensitive,,invscaling,0.005,1500,False,0.45690440562976,81.9125708168112
squared_error,elasticnet,invscaling,0.0005,4500,False,0.456473101054913,81.9450901885496
epsilon_insensitive,l1,optimal,0.001,4000,False,0.456232187129863,81.9632489275651
squared_epsilon_insensitive,l1,invscaling,0.01,2000,False,0.456151381128387,81.9693387293334
epsilon_insensitive,elasticnet,optimal,0.001,4500,False,0.455719279152556,82.0018956573404
squared_epsilon_insensitive,elasticnet,invscaling,0.005,4500,False,0.455614027946634,82.0098239017801
squared_epsilon_insensitive,,invscaling,0.0005,4500,True,0.455510775411126,82.0176008479299
epsilon_insensitive,,optimal,0.005,1000,True,0.455153234424913,82.0445250184301
huber,,optimal,0.0005,500,False,0.455150179538679,82.0447550246947
squared_epsilon_insensitive,l2,invscaling,0.01,5000,True,0.454823402299061,82.0693547757165
squared_epsilon_insensitive,,invscaling,0.001,4500,False,0.454788581879174,82.0719756180055
epsilon_insensitive,l1,optimal,0.005,2000,False,0.454748256301887,82.0750107145671
epsilon_insensitive,l1,optimal,0.005,2500,False,0.454591763731659,82.0867880339992
squared_error,l2,invscaling,0.005,1500,False,0.454553635178659,82.0896572570338
squared_error,,invscaling,0.0001,500,False,0.45421172635834,82.1153818586059
squared_error,l1,invscaling,0.0001,5000,True,0.454011820018539,82.1304187175651
squared_error,l2,invscaling,0.05,4000,True,0.453857346261735,82.142036274091
squared_error,l2,invscaling,0.005,500,False,0.453499264195177,82.1689603480256
squared_epsilon_insensitive,,invscaling,0.0001,3000,True,0.453181469380293,82.1928478496536
squared_error,,invscaling,0.1,3500,True,0.453103610838631,82.1986991395533
squared_error,elasticnet,invscaling,0.1,5000,True,0.453056808611971,82.2022162589947
squared_error,l1,invscaling,0.001,1500,True,0.453023156575067,82.2047450677536
epsilon_insensitive,,optimal,0.0005,1000,True,0.452867131618594,82.2164686694044
squared_error,l2,invscaling,0.1,5000,False,0.452704386516843,82.2286954368709
squared_error,l1,invscaling,0.005,2000,False,0.452607042836438,82.23600783602
epsilon_insensitive,l1,optimal,0.005,3500,False,0.452533019831511,82.2415679647646
squared_epsilon_insensitive,elasticnet,invscaling,0.05,3500,False,0.452499344775525,82.2440972924856
squared_epsilon_insensitive,,invscaling,0.01,4000,False,0.452312418697716,82.2581358643189
squared_epsilon_insensitive,,invscaling,0.01,4000,True,0.452212789202508,82.2656172863599
huber,l1,optimal,0.0005,2000,False,0.45210054627483,82.274045066887
squared_error,l1,invscaling,0.005,1500,False,0.45197430108084,82.2835231786652
squared_epsilon_insensitive,l2,invscaling,0.1,500,True,0.451575001719091,82.3134941962087
huber,,optimal,0.0005,1000,False,0.451563012014018,82.3143939629298
squared_epsilon_insensitive,,invscaling,0.005,5000,True,0.451306108338633,82.3336709217587
squared_error,,adaptive,0.005,3000,True,0.45128572420945,82.3352002668295
huber,elasticnet,optimal,0.0001,500,True,0.451134154092619,82.3465711157333
epsilon_insensitive,,optimal,0.0005,4000,False,0.45081881300673,82.3702230961428
huber,l1,optimal,0.0005,2000,True,0.450751912538866,82.3752400548265
squared_error,l2,adaptive,0.01,4500,True,0.450746568399509,82.3756408060549
epsilon_insensitive,,optimal,0.01,2000,False,0.450706606737344,82.3786374260715
huber,,optimal,0.0001,1500,False,0.450345057646122,82.405744089354
squared_epsilon_insensitive,,invscaling,0.1,2000,False,0.450299769199357,82.4091389021678
squared_error,l1,invscaling,0.0005,1500,True,0.449811050507201,82.4457642631999
squared_error,l1,invscaling,0.005,3000,True,0.449601497523247,82.4614635163161
squared_error,,invscaling,0.005,3000,True,0.449532315438769,82.4666458311784
